ID;UF;LON;LAT;ANNUAL
771;RS;-555.490;-306.005;4692
772;RS;-554.490;-306.005;4668
773;RS;-553.490;-306.005;4639
774;RS;-552.490;-306.005;4634
775;RS;-551.490;-306.005;4630
776;RS;-550.490;-306.005;4622
777;RS;-549.490;-306.005;4643
778;RS;-548.490;-306.005;4639
779;RS;-547.490;-306.005;4627
780;RS;-546.490;-306.005;4621
781;RS;-545.490;-306.005;4629
782;RS;-544.490;-306.005;4621
783;RS;-543.490;-306.005;4621
784;RS;-542.490;-306.005;4630
785;RS;-541.490;-306.005;4628
786;RS;-540.490;-306.005;4598
787;RS;-539.490;-306.005;4588
788;RS;-538.490;-306.005;4560
789;RS;-537.490;-306.005;4532
790;RS;-536.490;-306.005;4520
791;RS;-535.490;-306.005;4517
792;RS;-534.490;-306.005;4500
793;RS;-533.490;-306.005;4481
794;RS;-532.490;-306.005;4490
795;RS;-531.490;-306.005;4503
796;RS;-530.490;-306.005;4504
797;RS;-529.490;-306.005;4485
798;RS;-528.490;-306.005;4467
799;RS;-527.490;-306.005;4458
800;RS;-526.490;-306.005;4439
801;RS;-525.490;-306.005;4431
802;RS;-524.490;-306.005;4425
803;RS;-523.490;-306.005;4398
804;RS;-522.490;-306.005;4389
805;RS;-521.490;-306.005;4353
806;RS;-520.490;-306.005;4316
807;RS;-519.490;-306.005;4311
808;RS;-518.490;-306.005;4263
809;RS;-517.490;-306.005;4257
810;RS;-516.490;-306.005;4269
811;RS;-515.490;-306.005;4306
812;RS;-514.490;-306.005;4346
813;RS;-513.490;-306.005;4400
814;RS;-512.490;-306.005;4487
815;RS;-511.490;-306.005;4550
816;RS;-510.490;-306.005;4560
817;RS;-509.490;-306.005;4563
818;RS;-508.490;-306.005;4561
819;RS;-507.490;-306.005;4545
820;RS;-506.490;-306.005;4477
821;RS;-505.490;-306.005;4451
822;RS;-504.490;-306.005;4400
823;RS;-503.490;-306.005;4425
824;RS;-564.490;-305.005;4791
825;RS;-563.490;-305.005;4768
826;RS;-562.490;-305.005;4758
827;RS;-561.490;-305.005;4765
828;RS;-560.490;-305.005;4758
829;RS;-559.490;-305.005;4752
830;RS;-558.490;-305.005;4736
831;RS;-557.490;-305.005;4714
832;RS;-556.490;-305.005;4716
833;RS;-555.490;-305.005;4700
834;RS;-554.490;-305.005;4689
835;RS;-553.490;-305.005;4660
836;RS;-552.490;-305.005;4642
837;RS;-551.490;-305.005;4632
838;RS;-550.490;-305.005;4630
839;RS;-549.490;-305.005;4629
840;RS;-548.490;-305.005;4635
841;RS;-547.490;-305.005;4630
842;RS;-546.490;-305.005;4633
843;RS;-545.490;-305.005;4637
844;RS;-544.490;-305.005;4630
845;RS;-543.490;-305.005;4620
846;RS;-542.490;-305.005;4627
847;RS;-541.490;-305.005;4616
848;RS;-540.490;-305.005;4601
849;RS;-539.490;-305.005;4610
850;RS;-538.490;-305.005;4586
851;RS;-537.490;-305.005;4561
852;RS;-536.490;-305.005;4540
853;RS;-535.490;-305.005;4530
854;RS;-534.490;-305.005;4521
855;RS;-533.490;-305.005;4499
856;RS;-532.490;-305.005;4502
857;RS;-531.490;-305.005;4502
858;RS;-530.490;-305.005;4509
859;RS;-529.490;-305.005;4492
860;RS;-528.490;-305.005;4477
861;RS;-527.490;-305.005;4482
862;RS;-526.490;-305.005;4463
863;RS;-525.490;-305.005;4457
864;RS;-524.490;-305.005;4461
865;RS;-523.490;-305.005;4449
866;RS;-522.490;-305.005;4433
867;RS;-521.490;-305.005;4408
868;RS;-520.490;-305.005;4391
869;RS;-519.490;-305.005;4365
870;RS;-518.490;-305.005;4317
871;RS;-517.490;-305.005;4293
872;RS;-516.490;-305.005;4282
873;RS;-515.490;-305.005;4302
874;RS;-514.490;-305.005;4343
875;RS;-513.490;-305.005;4393
876;RS;-512.490;-305.005;4463
877;RS;-511.490;-305.005;4522
878;RS;-510.490;-305.005;4540
879;RS;-509.490;-305.005;4530
880;RS;-508.490;-305.005;4540
881;RS;-507.490;-305.005;4531
882;RS;-506.490;-305.005;4474
883;RS;-505.490;-305.005;4461
884;RS;-504.490;-305.005;4458
885;RS;-503.490;-305.005;4388
886;RS;-565.490;-304.005;4809
887;RS;-564.490;-304.005;4788
888;RS;-563.490;-304.005;4781
889;RS;-562.490;-304.005;4770
890;RS;-561.490;-304.005;4764
891;RS;-560.490;-304.005;4760
892;RS;-559.490;-304.005;4754
893;RS;-558.490;-304.005;4740
894;RS;-557.490;-304.005;4719
895;RS;-556.490;-304.005;4705
896;RS;-555.490;-304.005;4708
897;RS;-554.490;-304.005;4705
898;RS;-553.490;-304.005;4683
899;RS;-552.490;-304.005;4654
900;RS;-551.490;-304.005;4634
901;RS;-550.490;-304.005;4633
902;RS;-549.490;-304.005;4637
903;RS;-548.490;-304.005;4636
904;RS;-547.490;-304.005;4638
905;RS;-546.490;-304.005;4645
906;RS;-545.490;-304.005;4640
907;RS;-544.490;-304.005;4636
908;RS;-543.490;-304.005;4623
909;RS;-542.490;-304.005;4623
910;RS;-541.490;-304.005;4610
911;RS;-540.490;-304.005;4619
912;RS;-539.490;-304.005;4619
913;RS;-538.490;-304.005;4600
914;RS;-537.490;-304.005;4577
915;RS;-536.490;-304.005;4564
916;RS;-535.490;-304.005;4531
917;RS;-534.490;-304.005;4534
918;RS;-533.490;-304.005;4516
919;RS;-532.490;-304.005;4506
920;RS;-531.490;-304.005;4503
921;RS;-530.490;-304.005;4510
922;RS;-529.490;-304.005;4497
923;RS;-528.490;-304.005;4492
924;RS;-527.490;-304.005;4499
925;RS;-526.490;-304.005;4476
926;RS;-525.490;-304.005;4464
927;RS;-524.490;-304.005;4466
928;RS;-523.490;-304.005;4468
929;RS;-522.490;-304.005;4463
930;RS;-521.490;-304.005;4449
931;RS;-520.490;-304.005;4449
932;RS;-519.490;-304.005;4435
933;RS;-518.490;-304.005;4390
934;RS;-517.490;-304.005;4341
935;RS;-516.490;-304.005;4320
936;RS;-515.490;-304.005;4314
937;RS;-514.490;-304.005;4344
938;RS;-513.490;-304.005;4405
939;RS;-512.490;-304.005;4451
940;RS;-511.490;-304.005;4495
941;RS;-510.490;-304.005;4503
942;RS;-509.490;-304.005;4471
943;RS;-508.490;-304.005;4507
944;RS;-507.490;-304.005;4510
945;RS;-506.490;-304.005;4487
946;RS;-505.490;-304.005;4473
947;RS;-504.490;-304.005;4465
948;RS;-503.490;-304.005;4394
949;RS;-502.490;-304.005;4431
950;RS;-575.490;-303.005;4881
951;RS;-574.490;-303.005;4872
952;RS;-573.490;-303.005;4866
953;RS;-572.490;-303.005;4848
954;RS;-571.490;-303.005;4837
955;RS;-566.490;-303.005;4814
956;RS;-565.490;-303.005;4797
957;RS;-564.490;-303.005;4804
958;RS;-563.490;-303.005;4799
959;RS;-562.490;-303.005;4790
960;RS;-561.490;-303.005;4776
961;RS;-560.490;-303.005;4770
962;RS;-559.490;-303.005;4747
963;RS;-558.490;-303.005;4749
964;RS;-557.490;-303.005;4724
965;RS;-556.490;-303.005;4696
966;RS;-555.490;-303.005;4723
967;RS;-554.490;-303.005;4715
968;RS;-553.490;-303.005;4697
969;RS;-552.490;-303.005;4679
970;RS;-551.490;-303.005;4646
971;RS;-550.490;-303.005;4646
972;RS;-549.490;-303.005;4647
973;RS;-548.490;-303.005;4646
974;RS;-547.490;-303.005;4653
975;RS;-546.490;-303.005;4655
976;RS;-545.490;-303.005;4638
977;RS;-544.490;-303.005;4637
978;RS;-543.490;-303.005;4622
979;RS;-542.490;-303.005;4612
980;RS;-541.490;-303.005;4608
981;RS;-540.490;-303.005;4609
982;RS;-539.490;-303.005;4603
983;RS;-538.490;-303.005;4600
984;RS;-537.490;-303.005;4576
985;RS;-536.490;-303.005;4557
986;RS;-535.490;-303.005;4536
987;RS;-534.490;-303.005;4529
988;RS;-533.490;-303.005;4530
989;RS;-532.490;-303.005;4521
990;RS;-531.490;-303.005;4512
991;RS;-530.490;-303.005;4505
992;RS;-529.490;-303.005;4506
993;RS;-528.490;-303.005;4507
994;RS;-527.490;-303.005;4501
995;RS;-526.490;-303.005;4496
996;RS;-525.490;-303.005;4492
997;RS;-524.490;-303.005;4482
998;RS;-523.490;-303.005;4477
999;RS;-522.490;-303.005;4474
1000;RS;-521.490;-303.005;4463
1001;RS;-520.490;-303.005;4450
1002;RS;-519.490;-303.005;4445
1003;RS;-518.490;-303.005;4432
1004;RS;-517.490;-303.005;4402
1005;RS;-516.490;-303.005;4380
1006;RS;-515.490;-303.005;4365
1007;RS;-514.490;-303.005;4379
1008;RS;-513.490;-303.005;4424
1009;RS;-512.490;-303.005;4465
1010;RS;-511.490;-303.005;4478
1011;RS;-510.490;-303.005;4453
1012;RS;-509.490;-303.005;4407
1013;RS;-508.490;-303.005;4441
1014;RS;-507.490;-303.005;4465
1015;RS;-506.490;-303.005;4490
1016;RS;-505.490;-303.005;4469
1017;RS;-504.490;-303.005;4452
1018;RS;-503.490;-303.005;4435
1019;RS;-502.490;-303.005;4443
1020;RS;-576.490;-302.005;4883
1021;RS;-575.490;-302.005;4874
1022;RS;-574.490;-302.005;4868
1023;RS;-573.490;-302.005;4867
1024;RS;-572.490;-302.005;4855
1025;RS;-571.490;-302.005;4842
1026;RS;-567.490;-302.005;4825
1027;RS;-566.490;-302.005;4811
1028;RS;-565.490;-302.005;4808
1029;RS;-564.490;-302.005;4808
1030;RS;-563.490;-302.005;4802
1031;RS;-562.490;-302.005;4795
1032;RS;-561.490;-302.005;4794
1033;RS;-560.490;-302.005;4782
1034;RS;-559.490;-302.005;4758
1035;RS;-558.490;-302.005;4752
1036;RS;-557.490;-302.005;4735
1037;RS;-556.490;-302.005;4710
1038;RS;-555.490;-302.005;4728
1039;RS;-554.490;-302.005;4717
1040;RS;-553.490;-302.005;4711
1041;RS;-552.490;-302.005;4692
1042;RS;-551.490;-302.005;4670
1043;RS;-550.490;-302.005;4662
1044;RS;-549.490;-302.005;4652
1045;RS;-548.490;-302.005;4659
1046;RS;-547.490;-302.005;4668
1047;RS;-546.490;-302.005;4660
1048;RS;-545.490;-302.005;4639
1049;RS;-544.490;-302.005;4634
1050;RS;-543.490;-302.005;4624
1051;RS;-542.490;-302.005;4609
1052;RS;-541.490;-302.005;4598
1053;RS;-540.490;-302.005;4599
1054;RS;-539.490;-302.005;4594
1055;RS;-538.490;-302.005;4601
1056;RS;-537.490;-302.005;4579
1057;RS;-536.490;-302.005;4575
1058;RS;-535.490;-302.005;4545
1059;RS;-534.490;-302.005;4537
1060;RS;-533.490;-302.005;4527
1061;RS;-532.490;-302.005;4523
1062;RS;-531.490;-302.005;4520
1063;RS;-530.490;-302.005;4512
1064;RS;-529.490;-302.005;4511
1065;RS;-528.490;-302.005;4512
1066;RS;-527.490;-302.005;4504
1067;RS;-526.490;-302.005;4501
1068;RS;-525.490;-302.005;4498
1069;RS;-524.490;-302.005;4484
1070;RS;-523.490;-302.005;4471
1071;RS;-522.490;-302.005;4476
1072;RS;-521.490;-302.005;4467
1073;RS;-520.490;-302.005;4447
1074;RS;-519.490;-302.005;4440
1075;RS;-518.490;-302.005;4437
1076;RS;-517.490;-302.005;4416
1077;RS;-516.490;-302.005;4405
1078;RS;-515.490;-302.005;4415
1079;RS;-514.490;-302.005;4423
1080;RS;-513.490;-302.005;4447
1081;RS;-512.490;-302.005;4449
1082;RS;-511.490;-302.005;4408
1083;RS;-510.490;-302.005;4386
1084;RS;-509.490;-302.005;4382
1085;RS;-508.490;-302.005;4408
1086;RS;-507.490;-302.005;4434
1087;RS;-506.490;-302.005;4455
1088;RS;-505.490;-302.005;4450
1089;RS;-504.490;-302.005;4449
1090;RS;-503.490;-302.005;4430
1091;RS;-502.490;-302.005;4404
1092;RS;-501.490;-302.005;4428
1093;RS;-575.490;-301.005;4875
1094;RS;-574.490;-301.005;4858
1095;RS;-573.490;-301.005;4862
1096;RS;-572.490;-301.005;4863
1097;RS;-571.490;-301.005;4845
1098;RS;-570.490;-301.005;4830
1099;RS;-569.490;-301.005;4831
1100;RS;-568.490;-301.005;4816
1101;RS;-567.490;-301.005;4817
1102;RS;-566.490;-301.005;4816
1103;RS;-565.490;-301.005;4812
1104;RS;-564.490;-301.005;4809
1105;RS;-563.490;-301.005;4808
1106;RS;-562.490;-301.005;4800
1107;RS;-561.490;-301.005;4802
1108;RS;-560.490;-301.005;4784
1109;RS;-559.490;-301.005;4761
1110;RS;-558.490;-301.005;4750
1111;RS;-557.490;-301.005;4747
1112;RS;-556.490;-301.005;4729
1113;RS;-555.490;-301.005;4733
1114;RS;-554.490;-301.005;4720
1115;RS;-553.490;-301.005;4714
1116;RS;-552.490;-301.005;4692
1117;RS;-551.490;-301.005;4675
1118;RS;-550.490;-301.005;4667
1119;RS;-549.490;-301.005;4655
1120;RS;-548.490;-301.005;4664
1121;RS;-547.490;-301.005;4661
1122;RS;-546.490;-301.005;4655
1123;RS;-545.490;-301.005;4642
1124;RS;-544.490;-301.005;4635
1125;RS;-543.490;-301.005;4627
1126;RS;-542.490;-301.005;4605
1127;RS;-541.490;-301.005;4602
1128;RS;-540.490;-301.005;4593
1129;RS;-539.490;-301.005;4592
1130;RS;-538.490;-301.005;4589
1131;RS;-537.490;-301.005;4573
1132;RS;-536.490;-301.005;4572
1133;RS;-535.490;-301.005;4553
1134;RS;-534.490;-301.005;4542
1135;RS;-533.490;-301.005;4525
1136;RS;-532.490;-301.005;4507
1137;RS;-531.490;-301.005;4508
1138;RS;-530.490;-301.005;4504
1139;RS;-529.490;-301.005;4495
1140;RS;-528.490;-301.005;4490
1141;RS;-527.490;-301.005;4486
1142;RS;-526.490;-301.005;4472
1143;RS;-525.490;-301.005;4469
1144;RS;-524.490;-301.005;4464
1145;RS;-523.490;-301.005;4459
1146;RS;-522.490;-301.005;4454
1147;RS;-521.490;-301.005;4453
1148;RS;-520.490;-301.005;4449
1149;RS;-519.490;-301.005;4437
1150;RS;-518.490;-301.005;4429
1151;RS;-517.490;-301.005;4423
1152;RS;-516.490;-301.005;4425
1153;RS;-515.490;-301.005;4437
1154;RS;-514.490;-301.005;4442
1155;RS;-513.490;-301.005;4457
1156;RS;-512.490;-301.005;4425
1157;RS;-511.490;-301.005;4382
1158;RS;-510.490;-301.005;4375
1159;RS;-509.490;-301.005;4391
1160;RS;-508.490;-301.005;4401
1161;RS;-507.490;-301.005;4433
1162;RS;-506.490;-301.005;4432
1163;RS;-505.490;-301.005;4438
1164;RS;-504.490;-301.005;4443
1165;RS;-503.490;-301.005;4424
1166;RS;-502.490;-301.005;4393
1167;RS;-501.490;-301.005;4366
1168;RS;-574.490;-300.005;4865
1169;RS;-573.490;-300.005;4858
1170;RS;-572.490;-300.005;4857
1171;RS;-571.490;-300.005;4852
1172;RS;-570.490;-300.005;4845
1173;RS;-569.490;-300.005;4840
1174;RS;-568.490;-300.005;4825
1175;RS;-567.490;-300.005;4825
1176;RS;-566.490;-300.005;4823
1177;RS;-565.490;-300.005;4822
1178;RS;-564.490;-300.005;4823
1179;RS;-563.490;-300.005;4815
1180;RS;-562.490;-300.005;4814
1181;RS;-561.490;-300.005;4809
1182;RS;-560.490;-300.005;4792
1183;RS;-559.490;-300.005;4773
1184;RS;-558.490;-300.005;4758
1185;RS;-557.490;-300.005;4750
1186;RS;-556.490;-300.005;4750
1187;RS;-555.490;-300.005;4740
1188;RS;-554.490;-300.005;4729
1189;RS;-553.490;-300.005;4713
1190;RS;-552.490;-300.005;4685
1191;RS;-551.490;-300.005;4672
1192;RS;-550.490;-300.005;4671
1193;RS;-549.490;-300.005;4657
1194;RS;-548.490;-300.005;4656
1195;RS;-547.490;-300.005;4649
1196;RS;-546.490;-300.005;4640
1197;RS;-545.490;-300.005;4643
1198;RS;-544.490;-300.005;4635
1199;RS;-543.490;-300.005;4623
1200;RS;-542.490;-300.005;4597
1201;RS;-541.490;-300.005;4592
1202;RS;-540.490;-300.005;4577
1203;RS;-539.490;-300.005;4577
1204;RS;-538.490;-300.005;4559
1205;RS;-537.490;-300.005;4546
1206;RS;-536.490;-300.005;4548
1207;RS;-535.490;-300.005;4548
1208;RS;-534.490;-300.005;4534
1209;RS;-533.490;-300.005;4518
1210;RS;-532.490;-300.005;4498
1211;RS;-531.490;-300.005;4494
1212;RS;-530.490;-300.005;4480
1213;RS;-529.490;-300.005;4487
1214;RS;-528.490;-300.005;4474
1215;RS;-527.490;-300.005;4462
1216;RS;-526.490;-300.005;4452
1217;RS;-525.490;-300.005;4461
1218;RS;-524.490;-300.005;4452
1219;RS;-523.490;-300.005;4435
1220;RS;-522.490;-300.005;4427
1221;RS;-521.490;-300.005;4427
1222;RS;-520.490;-300.005;4427
1223;RS;-519.490;-300.005;4433
1224;RS;-518.490;-300.005;4421
1225;RS;-517.490;-300.005;4422
1226;RS;-516.490;-300.005;4423
1227;RS;-515.490;-300.005;4436
1228;RS;-514.490;-300.005;4446
1229;RS;-513.490;-300.005;4450
1230;RS;-512.490;-300.005;4430
1231;RS;-511.490;-300.005;4399
1232;RS;-510.490;-300.005;4380
1233;RS;-509.490;-300.005;4409
1234;RS;-508.490;-300.005;4421
1235;RS;-507.490;-300.005;4432
1236;RS;-506.490;-300.005;4439
1237;RS;-505.490;-300.005;4439
1238;RS;-504.490;-300.005;4441
1239;RS;-503.490;-300.005;4405
1240;RS;-502.490;-300.005;4385
1241;RS;-501.490;-300.005;4389
1242;RS;-573.490;-299.005;4859
1243;RS;-572.490;-299.005;4848
1244;RS;-571.490;-299.005;4841
1245;RS;-570.490;-299.005;4839
1246;RS;-569.490;-299.005;4840
1247;RS;-568.490;-299.005;4836
1248;RS;-567.490;-299.005;4830
1249;RS;-566.490;-299.005;4828
1250;RS;-565.490;-299.005;4825
1251;RS;-564.490;-299.005;4819
1252;RS;-563.490;-299.005;4812
1253;RS;-562.490;-299.005;4812
1254;RS;-561.490;-299.005;4811
1255;RS;-560.490;-299.005;4794
1256;RS;-559.490;-299.005;4789
1257;RS;-558.490;-299.005;4771
1258;RS;-557.490;-299.005;4754
1259;RS;-556.490;-299.005;4752
1260;RS;-555.490;-299.005;4752
1261;RS;-554.490;-299.005;4738
1262;RS;-553.490;-299.005;4717
1263;RS;-552.490;-299.005;4679
1264;RS;-551.490;-299.005;4673
1265;RS;-550.490;-299.005;4666
1266;RS;-549.490;-299.005;4647
1267;RS;-548.490;-299.005;4633
1268;RS;-547.490;-299.005;4631
1269;RS;-546.490;-299.005;4633
1270;RS;-545.490;-299.005;4630
1271;RS;-544.490;-299.005;4622
1272;RS;-543.490;-299.005;4611
1273;RS;-542.490;-299.005;4591
1274;RS;-541.490;-299.005;4579
1275;RS;-540.490;-299.005;4565
1276;RS;-539.490;-299.005;4560
1277;RS;-538.490;-299.005;4546
1278;RS;-537.490;-299.005;4535
1279;RS;-536.490;-299.005;4522
1280;RS;-535.490;-299.005;4516
1281;RS;-534.490;-299.005;4510
1282;RS;-533.490;-299.005;4508
1283;RS;-532.490;-299.005;4500
1284;RS;-531.490;-299.005;4486
1285;RS;-530.490;-299.005;4472
1286;RS;-529.490;-299.005;4467
1287;RS;-528.490;-299.005;4454
1288;RS;-527.490;-299.005;4453
1289;RS;-526.490;-299.005;4448
1290;RS;-525.490;-299.005;4446
1291;RS;-524.490;-299.005;4432
1292;RS;-523.490;-299.005;4410
1293;RS;-522.490;-299.005;4407
1294;RS;-521.490;-299.005;4407
1295;RS;-520.490;-299.005;4417
1296;RS;-519.490;-299.005;4427
1297;RS;-518.490;-299.005;4420
1298;RS;-517.490;-299.005;4410
1299;RS;-516.490;-299.005;4410
1300;RS;-515.490;-299.005;4420
1301;RS;-514.490;-299.005;4422
1302;RS;-513.490;-299.005;4419
1303;RS;-512.490;-299.005;4416
1304;RS;-511.490;-299.005;4388
1305;RS;-510.490;-299.005;4384
1306;RS;-509.490;-299.005;4404
1307;RS;-508.490;-299.005;4409
1308;RS;-507.490;-299.005;4422
1309;RS;-506.490;-299.005;4434
1310;RS;-505.490;-299.005;4442
1311;RS;-504.490;-299.005;4427
1312;RS;-503.490;-299.005;4379
1313;RS;-502.490;-299.005;4298
1314;RS;-501.490;-299.005;4321
1315;RS;-500.490;-299.005;4417
1316;RS;-573.490;-298.005;4851
1317;RS;-572.490;-298.005;4841
1318;RS;-571.490;-298.005;4829
1319;RS;-570.490;-298.005;4828
1320;RS;-569.490;-298.005;4837
1321;RS;-568.490;-298.005;4844
1322;RS;-567.490;-298.005;4837
1323;RS;-566.490;-298.005;4830
1324;RS;-565.490;-298.005;4828
1325;RS;-564.490;-298.005;4815
1326;RS;-563.490;-298.005;4798
1327;RS;-562.490;-298.005;4805
1328;RS;-561.490;-298.005;4814
1329;RS;-560.490;-298.005;4796
1330;RS;-559.490;-298.005;4795
1331;RS;-558.490;-298.005;4777
1332;RS;-557.490;-298.005;4759
1333;RS;-556.490;-298.005;4754
1334;RS;-555.490;-298.005;4752
1335;RS;-554.490;-298.005;4740
1336;RS;-553.490;-298.005;4718
1337;RS;-552.490;-298.005;4694
1338;RS;-551.490;-298.005;4672
1339;RS;-550.490;-298.005;4645
1340;RS;-549.490;-298.005;4637
1341;RS;-548.490;-298.005;4625
1342;RS;-547.490;-298.005;4622
1343;RS;-546.490;-298.005;4622
1344;RS;-545.490;-298.005;4608
1345;RS;-544.490;-298.005;4605
1346;RS;-543.490;-298.005;4605
1347;RS;-542.490;-298.005;4588
1348;RS;-541.490;-298.005;4571
1349;RS;-540.490;-298.005;4560
1350;RS;-539.490;-298.005;4550
1351;RS;-538.490;-298.005;4529
1352;RS;-537.490;-298.005;4515
1353;RS;-536.490;-298.005;4511
1354;RS;-535.490;-298.005;4494
1355;RS;-534.490;-298.005;4490
1356;RS;-533.490;-298.005;4510
1357;RS;-532.490;-298.005;4514
1358;RS;-531.490;-298.005;4495
1359;RS;-530.490;-298.005;4460
1360;RS;-529.490;-298.005;4428
1361;RS;-528.490;-298.005;4433
1362;RS;-527.490;-298.005;4431
1363;RS;-526.490;-298.005;4416
1364;RS;-525.490;-298.005;4410
1365;RS;-524.490;-298.005;4391
1366;RS;-523.490;-298.005;4379
1367;RS;-522.490;-298.005;4386
1368;RS;-521.490;-298.005;4401
1369;RS;-520.490;-298.005;4411
1370;RS;-519.490;-298.005;4419
1371;RS;-518.490;-298.005;4416
1372;RS;-517.490;-298.005;4402
1373;RS;-516.490;-298.005;4398
1374;RS;-515.490;-298.005;4389
1375;RS;-514.490;-298.005;4393
1376;RS;-513.490;-298.005;4406
1377;RS;-512.490;-298.005;4398
1378;RS;-511.490;-298.005;4379
1379;RS;-510.490;-298.005;4389
1380;RS;-509.490;-298.005;4401
1381;RS;-508.490;-298.005;4401
1382;RS;-507.490;-298.005;4413
1383;RS;-506.490;-298.005;4418
1384;RS;-505.490;-298.005;4417
1385;RS;-504.490;-298.005;4391
1386;RS;-503.490;-298.005;4329
1387;RS;-502.490;-298.005;4165
1388;RS;-501.490;-298.005;4245
1389;RS;-500.490;-298.005;4356
1390;RS;-571.490;-297.005;4833
1391;RS;-570.490;-297.005;4825
1392;RS;-569.490;-297.005;4831
1393;RS;-568.490;-297.005;4832
1394;RS;-567.490;-297.005;4833
1395;RS;-566.490;-297.005;4832
1396;RS;-565.490;-297.005;4827
1397;RS;-564.490;-297.005;4817
1398;RS;-563.490;-297.005;4808
1399;RS;-562.490;-297.005;4824
1400;RS;-561.490;-297.005;4814
1401;RS;-560.490;-297.005;4802
1402;RS;-559.490;-297.005;4796
1403;RS;-558.490;-297.005;4774
1404;RS;-557.490;-297.005;4770
1405;RS;-556.490;-297.005;4766
1406;RS;-555.490;-297.005;4747
1407;RS;-554.490;-297.005;4731
1408;RS;-553.490;-297.005;4706
1409;RS;-552.490;-297.005;4679
1410;RS;-551.490;-297.005;4654
1411;RS;-550.490;-297.005;4634
1412;RS;-549.490;-297.005;4633
1413;RS;-548.490;-297.005;4624
1414;RS;-547.490;-297.005;4627
1415;RS;-546.490;-297.005;4623
1416;RS;-545.490;-297.005;4603
1417;RS;-544.490;-297.005;4597
1418;RS;-543.490;-297.005;4591
1419;RS;-542.490;-297.005;4581
1420;RS;-541.490;-297.005;4572
1421;RS;-540.490;-297.005;4563
1422;RS;-539.490;-297.005;4541
1423;RS;-538.490;-297.005;4508
1424;RS;-537.490;-297.005;4481
1425;RS;-536.490;-297.005;4479
1426;RS;-535.490;-297.005;4448
1427;RS;-534.490;-297.005;4467
1428;RS;-533.490;-297.005;4503
1429;RS;-532.490;-297.005;4492
1430;RS;-531.490;-297.005;4456
1431;RS;-530.490;-297.005;4404
1432;RS;-529.490;-297.005;4391
1433;RS;-528.490;-297.005;4388
1434;RS;-527.490;-297.005;4390
1435;RS;-526.490;-297.005;4377
1436;RS;-525.490;-297.005;4363
1437;RS;-524.490;-297.005;4356
1438;RS;-523.490;-297.005;4347
1439;RS;-522.490;-297.005;4359
1440;RS;-521.490;-297.005;4370
1441;RS;-520.490;-297.005;4392
1442;RS;-519.490;-297.005;4405
